ID,year,ssi
BD_0000001,1373,-0.43225779748991
BD_0000001,1374,-0.16101401455603
BD_0000001,1375,-0.684175241774574
BD_0000001,1376,-0.516544963405086
BD_0000001,1377,-0.051940298000966
BD_0000001,1378,0.289864610030483
BD_0000001,1379,0.151429180887275
BD_0000001,1380,-0.197835231952185
BD_0000001,1381,-0.151532116680255
BD_0000001,1382,-0.354109736051447
BD_0000001,1383,-0.454250153887997
BD_0000001,1384,-0.0569205555543072
BD_0000001,1385,0.246898545226507
BD_0000001,1386,0.346525492532199
BD_0000001,1387,-0.33464381654364
BD_0000001,1388,0.38286084194074
BD_0000001,1389,0.331498692825317
BD_0000001,1390,0.178756315209631
BD_0000001,1391,0.236612517827939
BD_0000001,1392,-0.0351937574385504
BD_0000001,1393,0.774681149131485
BD_0000001,1394,0.76405224256243
BD_0000001,1395,-0.262128440642736
BD_0000001,1396,-0.0876250348123508
BD_0000001,1397,-0.343555151351917
BD_0000001,1398,-0.214761752300263
BD_0000001,1399,0.0308626175398161
BD_0000001,1400,0.411238147068444
BD_0000001,1401,-0.670293994095056
BD_0000001,1402,-0.193884573080319
BD_0000001,1403,0.0659756144512753
BD_0000001,1404,-0.196890561908837
BD_0000001,1405,0.181085617743055
BD_0000001,1406,0.365369319941106
BD_0000001,1407,-0.457493693539214
BD_0000001,1408,-0.680364176632578
BD_0000001,1409,-0.134170837147776
BD_0000001,1410,-1.01225181073801
BD_0000001,1411,-0.249205683759391
BD_0000001,1412,0.160327702415544
BD_0000001,1413,0.491190565325027
BD_0000001,1414,0.706502478253708
BD_0000001,1415,0.593158384238978
BD_0000001,1416,0.522497365252197
BD_0000001,1417,0.953955944134267
BD_0000001,1418,1.0013470713597
BD_0000001,1419,1.18497414461645
BD_0000001,1420,0.752746001238067
BD_0000001,1421,0.509379276687923
BD_0000001,1422,-0.325867805796654
BD_0000001,1423,-0.234275798178658
BD_0000001,1424,-0.284991825418618
BD_0000001,1425,0.607824198791608
BD_0000001,1426,0.363434950089105
BD_0000001,1427,-0.718617260324818
BD_0000001,1428,-0.268540917614756
BD_0000001,1429,-0.0514951715420173
BD_0000001,1430,-0.149951005314668
BD_0000001,1431,-0.14572355312253
BD_0000001,1432,-0.232637771656246
BD_0000001,1433,-0.00920860940232406
BD_0000001,1434,0.382810775089655
BD_0000001,1435,-0.647665714059016
BD_0000001,1436,0.136214560103919
BD_0000001,1437,-0.429774754888791
BD_0000001,1438,-0.0913696483820712
BD_0000001,1439,0.284268387513248
BD_0000001,1440,0.397836882367139
BD_0000001,1441,-0.19220799941194
BD_0000001,1442,-0.252902911383426
BD_0000001,1443,-0.556152689826705
BD_0000001,1444,-0.312055837576303
BD_0000001,1445,-0.673286752077036
BD_0000001,1446,-0.529169504703491
BD_0000001,1447,-0.964810159937707
BD_0000001,1448,-0.248128307628592
BD_0000001,1449,-0.117165174850395
BD_0000001,1450,-0.466015342587432
BD_0000001,1451,-0.404908444989764
BD_0000001,1452,-0.328312985574247
BD_0000001,1453,-0.431465913926042
BD_0000001,1454,-0.0511806914751907
BD_0000001,1455,-0.0711551827241516
BD_0000001,1456,0.394591596992574
BD_0000001,1457,0.578276446336425
BD_0000001,1458,0.418307700273289
BD_0000001,1459,-0.107853344924247
BD_0000001,1460,0.22224660664722
BD_0000001,1461,0.309599401049322
BD_0000001,1462,0.157920219938755
BD_0000001,1463,0.0995048299088156
BD_0000001,1464,1.19527965790513
BD_0000001,1465,0.517364589548611
BD_0000001,1466,0.965380970023091
BD_0000001,1467,0.773778013565919
BD_0000001,1468,0.612815319521328
BD_0000001,1469,0.508716926661636
BD_0000001,1470,0.0398959962951286
BD_0000001,1471,-0.365876747414257
BD_0000001,1472,0.243625334494362
BD_0000001,1473,0.153455876856999
BD_0000001,1474,0.0822289473786729
BD_0000001,1475,-0.499452638916874
BD_0000001,1476,0.396106912169757
BD_0000001,1477,0.327800911907835
BD_0000001,1478,0.308674590238153
BD_0000001,1479,-0.0304130082250729
BD_0000001,1480,-0.651398664707125
BD_0000001,1481,-0.074982233608933
BD_0000001,1482,-0.61369836985962
BD_0000001,1483,-0.365041279792548
BD_0000001,1484,0.156747273996665
BD_0000001,1485,-0.0595867096735663
BD_0000001,1486,-0.208103423599593
BD_0000001,1487,0.526187168830607
BD_0000001,1488,-0.246345129199338
BD_0000001,1489,0.903851420960897
BD_0000001,1490,0.0159623644588342
BD_0000001,1491,-0.485870003179983
BD_0000001,1492,-0.667811442833711
BD_0000001,1493,0.209713229978292
BD_0000001,1494,-0.364132494841412
BD_0000001,1495,-0.481171904252326
BD_0000001,1496,0.174405150253596
BD_0000001,1497,-0.572300531278943
BD_0000001,1498,-0.299521458399462
BD_0000001,1499,-0.173741803161864
BD_0000001,1500,0.0990167230751504
BD_0000001,1501,-0.498954172587524
BD_0000001,1502,-1.09804239676898
BD_0000001,1503,-0.925205448809625
BD_0000001,1504,-0.892351480067281
BD_0000001,1505,-0.620157005673318
BD_0000001,1506,-0.884895763872487
BD_0000001,1507,-0.722635712037149
BD_0000001,1508,-0.822393390290988
BD_0000001,1509,-0.701575959559962
BD_0000001,1510,-0.358743046970708
BD_0000001,1511,0.571982790320135
BD_0000001,1512,-0.254164296709075
BD_0000001,1513,-0.532472526443593
BD_0000001,1514,-0.146726368529661
BD_0000001,1515,-0.830856404849377
BD_0000001,1516,-1.05791221517359
BD_0000001,1517,-0.377901569011866
BD_0000001,1518,0.244263509170489
BD_0000001,1519,0.437260632278646
BD_0000001,1520,-0.104860831690201
BD_0000001,1521,0.233179370108172
BD_0000001,1522,-0.373898238535354
BD_0000001,1523,-0.71532605500206
BD_0000001,1524,-0.603455825780001
BD_0000001,1525,-0.548955529283176
BD_0000001,1526,-0.0616411215885469
BD_0000001,1527,-0.277184026652256
BD_0000001,1528,-0.635684615421189
BD_0000001,1529,-0.37202782330575
BD_0000001,1530,0.409040592444191
BD_0000001,1531,0.324130827849407
BD_0000001,1532,-0.340183379185455
BD_0000001,1533,-0.383272325066657
BD_0000001,1534,-0.0758999817516499
BD_0000001,1535,-0.156795806845
BD_0000001,1536,0.598068866997563
BD_0000001,1537,0.629502238996158
BD_0000001,1538,-0.574425912974177
BD_0000001,1539,-0.31570181505752
BD_0000001,1540,0.533884321096003
BD_0000001,1541,0.0943032394456069
BD_0000001,1542,-0.159926709326526
BD_0000001,1543,0.103704791041302
BD_0000001,1544,-0.0401851003080792
BD_0000001,1545,0.238369509277684
BD_0000001,1546,-0.54797036577926
BD_0000001,1547,0.147811194391085
BD_0000001,1548,-0.48916690581876
BD_0000001,1549,-0.709336236301456
BD_0000001,1550,-0.335466190605687
BD_0000001,1551,0.152609723632777
BD_0000001,1552,-0.226562404325605
BD_0000001,1553,-0.234525083044821
BD_0000001,1554,-0.47625315677545
BD_0000001,1555,0.13919724283273
BD_0000001,1556,0.671665379197142
BD_0000001,1557,0.0212119247835894
BD_0000001,1558,-0.45001314069736
BD_0000001,1559,-0.0375876507957423
BD_0000001,1560,0.522798334251187
BD_0000001,1561,0.85823172795459
BD_0000001,1562,1.3267834970999
BD_0000001,1563,0.641082234815749
BD_0000001,1564,0.797416890382352
BD_0000001,1565,0.977126202837333
BD_0000001,1566,1.57051978788629
BD_0000001,1567,0.941331556044509
BD_0000001,1568,0.50186219797398
BD_0000001,1569,0.904363546851926
BD_0000001,1570,0.146475940181877
BD_0000001,1571,0.106029423233978
BD_0000001,1572,0.244063878262017
BD_0000001,1573,-0.163229189491872
BD_0000001,1574,0.184353490199945
BD_0000001,1575,-0.0284266189216221
BD_0000001,1576,-0.348860182600203
BD_0000001,1577,0.0965239803347613
BD_0000001,1578,-0.290237508925564
BD_0000001,1579,0.215843474035093
BD_0000001,1580,-0.0502746292663576
BD_0000001,1581,0.0452253909599427
BD_0000001,1582,0.122169847061505
BD_0000001,1583,0.861058227151648
BD_0000001,1584,-0.544221090195106
BD_0000001,1585,0.174832391102625
BD_0000001,1586,-0.143626590711701
BD_0000001,1587,0.30066879207873
BD_0000001,1588,0.161878786419132
BD_0000001,1589,0.329956940913292
BD_0000001,1590,-0.0593023113639856
BD_0000001,1591,0.618972054663858
BD_0000001,1592,-0.334449017938411
BD_0000001,1593,0.0139133066371858
BD_0000001,1594,0.29306360646793
BD_0000001,1595,0.909953160923443
BD_0000001,1596,0.974979333491337
BD_0000001,1597,0.302498839290453
BD_0000001,1598,0.441091216364334
BD_0000001,1599,-0.284770778622481
BD_0000001,1600,-0.235137127284841
BD_0000001,1601,0.0741386948052589
BD_0000001,1602,0.208242246267716
BD_0000001,1603,-0.0141291718599137
BD_0000001,1604,-0.396766765520656
BD_0000001,1605,0.108347688251376
BD_0000001,1606,-0.106428644595223
BD_0000001,1607,-0.167407064085393
BD_0000001,1608,-0.60441459029493
BD_0000001,1609,-0.798290881726448
BD_0000001,1610,0.0774863996899976
BD_0000001,1611,-0.722325949568081
BD_0000001,1612,-0.268308950496841
BD_0000001,1613,-0.612923942154948
BD_0000001,1614,-0.789333325344591
BD_0000001,1615,0.130374060745946
BD_0000001,1616,-0.425752074306456
BD_0000001,1617,0.279580975535445
BD_0000001,1618,0.463919558551462
BD_0000001,1619,0.330266779542311
BD_0000001,1620,0.954549941431402
BD_0000001,1621,0.0201660828935088
BD_0000001,1622,-0.27801530107896
BD_0000001,1623,-0.345001580158583
BD_0000001,1624,0.0847655043501686
BD_0000001,1625,0.27083479136165
BD_0000001,1626,0.359515755842512
BD_0000001,1627,-0.250818216397692
BD_0000001,1628,0.141830398797679
BD_0000001,1629,0.919915373903503
BD_0000001,1630,-0.337059923629884
BD_0000001,1631,-0.531993903829176
BD_0000001,1632,-0.301504756986784
BD_0000001,1633,-0.936082190822232
BD_0000001,1634,-0.513233723394245
BD_0000001,1635,-0.394762511834247
BD_0000001,1636,-0.714362128290724
BD_0000001,1637,-0.550035159076722
BD_0000001,1638,-0.381182403687427
BD_0000001,1639,0.18762574590322
BD_0000001,1640,-0.386841388540099
BD_0000001,1641,-0.573594615839085
BD_0000001,1642,-0.241477937092492
BD_0000001,1643,-0.244887621734269
BD_0000001,1644,-0.607505274286571
BD_0000001,1645,-0.158266395437544
BD_0000001,1646,-0.286727875507458
BD_0000001,1647,0.102892011481226
BD_0000001,1648,0.458770201969094
BD_0000001,1649,0.00973471681044976
BD_0000001,1650,-0.00140561585467144
BD_0000001,1651,0.171976304103854
BD_0000001,1652,0.213873182761567
BD_0000001,1653,0.103958360908471
BD_0000001,1654,0.883449409217054
BD_0000001,1655,0.609943806494832
BD_0000001,1656,0.989891481209655
BD_0000001,1657,0.0932481855800535
BD_0000001,1658,0.0359545066546039
BD_0000001,1659,-0.268434780789843
BD_0000001,1660,-0.164543206723135
BD_0000001,1661,-0.108808265187418
BD_0000001,1662,0.446126380436951
BD_0000001,1663,-0.866311056413722
BD_0000001,1664,-0.291913143981644
BD_0000001,1665,-0.141488808805409
BD_0000001,1666,0.546683263463477
BD_0000001,1667,-0.341080888672025
BD_0000001,1668,0.126003007512734
BD_0000001,1669,-1.37931722686288
BD_0000001,1670,-0.663299544469173
BD_0000001,1671,0.0577180887481812
BD_0000001,1672,-0.680985985000068
BD_0000001,1673,-0.962806566595153
BD_0000001,1674,0.255877138671775
BD_0000001,1675,-0.0565423270424592
BD_0000001,1676,-0.144480533805228
BD_0000001,1677,-0.205849378680288
BD_0000001,1678,-0.276559308065665
BD_0000001,1679,-0.0928898660191874
BD_0000001,1680,0.0823474073487686
BD_0000001,1681,-0.589623986513281
BD_0000001,1682,-0.0376649126575901
BD_0000001,1683,-0.0313132174290773
BD_0000001,1684,-1.0309974791665
BD_0000001,1685,-0.343480582380579
BD_0000001,1686,0.189395627367796
BD_0000001,1687,-0.629112958511518
BD_0000001,1688,-0.0550056316088385
BD_0000001,1689,-0.585885655424384
BD_0000001,1690,0.967769693519456
BD_0000001,1691,0.92633198900711
BD_0000001,1692,0.895756161708515
BD_0000001,1693,0.319644913818045
BD_0000001,1694,0.371295631259262
BD_0000001,1695,0.474596934549304
BD_0000001,1696,0.380118372615462
BD_0000001,1697,0.25640336941309
BD_0000001,1698,-0.710166951981975
BD_0000001,1699,-0.880129733750171
BD_0000001,1700,-0.632740761892229
BD_0000001,1701,-1.32881072024912
BD_0000001,1702,-0.891404222176068
BD_0000001,1703,-1.432873555223
BD_0000001,1704,-0.815554437204225
BD_0000001,1705,-0.0739580158140766
BD_0000001,1706,0.0392049664306445
BD_0000001,1707,-0.686026637423962
BD_0000001,1708,-0.745627748893688
BD_0000001,1709,0.229242134930235
BD_0000001,1710,0.432097839895973
BD_0000001,1711,0.0490019326934846
BD_0000001,1712,1.15647526580608
BD_0000001,1713,0.568194083346874
BD_0000001,1714,0.40455450150366
BD_0000001,1715,0.530323594745724
BD_0000001,1716,0.553866625713187
BD_0000001,1717,0.343638932466763
BD_0000001,1718,0.334809950694757
BD_0000001,1719,0.267366352325393
BD_0000001,1720,-0.194011995079487
BD_0000001,1721,-0.428219261419016
BD_0000001,1722,0.219252901121799
BD_0000001,1723,-0.360549001533351
BD_0000001,1724,-0.290566522180639
BD_0000001,1725,-0.580336268717514
BD_0000001,1726,-0.143836842908869
BD_0000001,1727,-0.562075194909635
BD_0000001,1728,0.109817618417836
BD_0000001,1729,0.170841862082573
BD_0000001,1730,-0.203802568947243
BD_0000001,1731,-0.564318607991739
BD_0000001,1732,-0.0852845087976113
BD_0000001,1733,-0.300948719967562
BD_0000001,1734,-0.635552281322268
BD_0000001,1735,-1.73457121072278
BD_0000001,1736,-0.286966495732631
BD_0000001,1737,-0.102895240385798
BD_0000001,1738,-0.439632775423729
BD_0000001,1739,0.356005640723738
BD_0000001,1740,0.581567601601032
BD_0000001,1741,-0.313160309927821
BD_0000001,1742,0.365393843741241
BD_0000001,1743,0.421197231483189
BD_0000001,1744,0.764459385609226
BD_0000001,1745,0.0516548224844506
BD_0000001,1746,1.20417681476374
BD_0000001,1747,1.84346037700492
BD_0000001,1748,2.27129258670332
BD_0000001,1749,0.580636647042988
BD_0000001,1750,0.655060494079937
BD_0000001,1751,1.37748668992255
BD_0000001,1752,0.11023421718831
BD_0000001,1753,0.786101086023311
BD_0000001,1754,0.520226007285425
BD_0000001,1755,0.496998008164582
BD_0000001,1756,0.00701443682484979
BD_0000001,1757,-0.342451384029628
BD_0000001,1758,-0.237513318284661
BD_0000001,1759,0.202402305831472
BD_0000001,1760,-0.382154534962171
BD_0000001,1761,0.173505076951393
BD_0000001,1762,0.389899281298218
BD_0000001,1763,0.659333330476687
BD_0000001,1764,-0.570697583460087
BD_0000001,1765,0.127354192304255
BD_0000001,1766,-0.0530820420728183
BD_0000001,1767,0.647127744413477
BD_0000001,1768,0.0446710441689573
BD_0000001,1769,0.401555415673372
BD_0000001,1770,-0.749044203130184
BD_0000001,1771,-0.115963745342731
BD_0000001,1772,-0.999364463539623
BD_0000001,1773,-0.0720977157218019
BD_0000001,1774,0.191803187504303
BD_0000001,1775,0.224316048503226
BD_0000001,1776,-0.11119194199698
BD_0000001,1777,-0.252077142905672
BD_0000001,1778,0.615192489064894
BD_0000001,1779,-0.0645382174656389
BD_0000001,1780,-0.109874951131285
BD_0000001,1781,0.0555836840151179
BD_0000001,1782,-0.343729702169262
BD_0000001,1783,0.0285409038713159
BD_0000001,1784,-0.0373925480236956
BD_0000001,1785,-0.407575699047184
BD_0000001,1786,0.640887060449271
BD_0000001,1787,-0.155524184413072
BD_0000001,1788,-0.174005157040662
BD_0000001,1789,-0.68827601808183
BD_0000001,1790,0.432121914670271
BD_0000001,1791,0.426025866144497
BD_0000001,1792,-0.0993908225241134
BD_0000001,1793,-0.0109633683449668
BD_0000001,1794,0.247039006348591
BD_0000001,1795,-0.277351557973233
BD_0000001,1796,0.700628561020364
BD_0000001,1797,-0.856531329084611
BD_0000001,1798,-0.511126519309923
BD_0000001,1799,-0.992799207163225
BD_0000001,1800,0.490678548794053
BD_0000001,1801,-0.768370011921624
BD_0000001,1802,-0.537489167925698
BD_0000001,1803,-0.386010868024759
BD_0000001,1804,0.669165775062087
BD_0000001,1805,0.356815628861288
BD_0000001,1806,0.617679037559947
BD_0000001,1807,-0.211068072816231
BD_0000001,1808,0.0462198881974159
BD_0000001,1809,-0.381635019761189
BD_0000001,1810,-0.352852880314885
BD_0000001,1811,-0.0487177246470742
BD_0000001,1812,0.0544620088175503
BD_0000001,1813,0.235851040366077
BD_0000001,1814,0.317479993906743
BD_0000001,1815,0.0658598472078578
BD_0000001,1816,-0.297596734495247
BD_0000001,1817,-0.653148399984247
BD_0000001,1818,-0.310569853464035
BD_0000001,1819,-1.20878426351982
BD_0000001,1820,-0.597975288329803
BD_0000001,1821,0.307975506831928
BD_0000001,1822,-0.523684225373443
BD_0000001,1823,-0.0154386315737976
BD_0000001,1824,0.155361138339487
BD_0000001,1825,0.297161993073722
BD_0000001,1826,-0.829440156918967
BD_0000001,1827,0.438349698134094
BD_0000001,1828,0.581224325330849
BD_0000001,1829,0.140621502730852
BD_0000001,1830,-0.0357274595557779
BD_0000001,1831,-0.616586846264986
BD_0000001,1832,-0.403955431660437
BD_0000001,1833,1.12314650793002
BD_0000001,1834,0.532442471708714
BD_0000001,1835,0.467895769458214
BD_0000001,1836,-0.203503977503859
BD_0000001,1837,0.31857994434965
BD_0000001,1838,0.62051849675175
BD_0000001,1839,0.0670613533452621
BD_0000001,1840,0.0554336694894045
BD_0000001,1841,0.651083815461202
BD_0000001,1842,0.3855690783816
BD_0000001,1843,0.0465514160635674
BD_0000001,1844,0.437536864085976
BD_0000001,1845,0.414679564692276
BD_0000001,1846,1.25367435917526
BD_0000001,1847,-0.749172345632813
BD_0000001,1848,0.73307210613545
BD_0000001,1849,0.18582054662771
BD_0000001,1850,-0.17727818486779
BD_0000001,1851,0.00101100078484427
BD_0000001,1852,-0.640845086663864
BD_0000001,1853,-0.282436349490237
BD_0000001,1854,-0.165697661675011
BD_0000001,1855,-0.666557105681274
BD_0000001,1856,-0.157109359097653
BD_0000001,1857,-0.234400496708702
BD_0000001,1858,-0.503007156576331
BD_0000001,1859,-0.570644115209587
BD_0000001,1860,0.546021073726292
BD_0000001,1861,-0.172715484044071
BD_0000001,1862,-0.528721478398051
BD_0000001,1863,0.0492443504202121
BD_0000001,1864,-1.02947715373234
BD_0000001,1865,0.0509118983588666
BD_0000001,1866,-0.0420975669443751
BD_0000001,1867,-0.43152357641443
BD_0000001,1868,-0.143585790307121
BD_0000001,1869,0.14684562592412
BD_0000001,1870,-0.153495442527394
BD_0000001,1871,0.228808197957007
BD_0000001,1872,-0.347829908810116
BD_0000001,1873,1.18098528514078
BD_0000001,1874,0.365813007337205
BD_0000001,1875,-0.226674019630542
BD_0000001,1876,0.00668027689495639
BD_0000001,1877,-0.402007719404592
BD_0000001,1878,-0.0210797765460667
BD_0000001,1879,0.140561310231036
BD_0000001,1880,-0.658465271300058
BD_0000001,1881,-0.267385842378167
BD_0000001,1882,0.249404239239935
BD_0000001,1883,0.694155866613579
BD_0000001,1884,-0.198859328947283
BD_0000001,1885,-0.292295969042586
BD_0000001,1886,0.493906002137229
BD_0000001,1887,-0.913007372426268
BD_0000001,1888,-0.330937684281924
BD_0000001,1889,0.0181778187688689
BD_0000001,1890,-0.222023097998502
BD_0000001,1891,0.0233256629789232
BD_0000001,1892,1.03777356372441
BD_0000001,1893,0.00814902407585304
BD_0000001,1894,0.989869564570216
BD_0000001,1895,0.402879900027408
BD_0000001,1896,0.630544564524335
BD_0000001,1897,0.33188216971063
BD_0000001,1898,0.401837872845465
BD_0000001,1899,0.0194351908532343
BD_0000001,1900,0.328842138117153
BD_0000001,1901,0.655138247223748
BD_0000001,1902,-0.233140145393426
BD_0000001,1903,0.539460707652102
BD_0000001,1904,0.919734184111101
BD_0000001,1905,0.134352306468772
BD_0000001,1906,0.144334402920018
BD_0000001,1907,-0.304890463914842
BD_0000001,1908,-0.325192253467947
BD_0000001,1909,-0.973666432433588
BD_0000001,1910,-1.33665976512396
BD_0000001,1911,-0.398279799645917
BD_0000001,1912,-0.359724344000155
BD_0000001,1913,-0.961627085351046
BD_0000001,1914,-0.569764667930472
BD_0000001,1915,-0.0641033871195225
BD_0000001,1916,-0.955202373746777
BD_0000001,1917,-0.79725056525786
BD_0000001,1918,-0.819701634264522
BD_0000001,1919,-0.36595576735388
BD_0000001,1920,0.160741084029154
BD_0000001,1921,0.750561104100981
BD_0000001,1922,0.302661030658593
BD_0000001,1923,-0.927966871722166
BD_0000001,1924,0.43556625331018
BD_0000001,1925,0.800519789858027
BD_0000001,1926,0.460997390312506
BD_0000001,1927,0.987869697456436
BD_0000001,1928,0.602252059058547
BD_0000001,1929,-0.0414025640772603
BD_0000001,1930,0.855116928139487
BD_0000001,1931,1.68840805335483
BD_0000001,1932,0.615178158775513
BD_0000001,1933,0.0594264372464752
BD_0000001,1934,0.460469860319596
BD_0000001,1935,0.670985820386193
BD_0000001,1936,0.0117508215493174
BD_0000001,1937,0.172630198803727
BD_0000001,1938,0.496506792553449
BD_0000001,1939,0.292089442828116
BD_0000001,1940,0.476711388007164
BD_0000001,1941,0.582100785990735
BD_0000001,1942,0.4873945112089
BD_0000001,1943,0.530673787060274
BD_0000001,1944,-0.0305982231108618
BD_0000001,1945,0.0616203571259113
BD_0000001,1946,-0.341855677434852
BD_0000001,1947,0.196931849497465
BD_0000001,1948,0.29319669740733
